episodes,Proposed with Reduction,Proposed No-Reduction,Contention-free,Contention-based,Semi-static,Round-robin,Heuristics
5984,-0.13476688005030155,-0.14631875641644002,0.0,0.0,0.0,0.0,0.0
5985,-0.13881685119122267,-0.14901459384709598,0.0,0.0,0.0,0.0,0.0
5986,-0.1428668223321438,-0.1517104312777519,0.0,0.0,0.0,0.0,0.0
5987,-0.1427934043109417,-0.14545500539243222,0.0,0.0,0.0,0.0,0.0
5988,-0.14271998628973961,-0.1391995795071125,0.0,0.0,0.0,0.0,0.0
5989,-0.14635673873126506,-0.14130899161100388,0.0,0.0,0.0,0.0,0.0
5990,-0.14999349117279054,-0.14341840371489525,0.0,0.0,0.0,0.0,0.0
5991,-0.15040307492017746,-0.14515791833400726,0.0,0.0,0.0,0.0,0.0
5992,-0.15081265866756438,-0.14689743295311927,0.0,0.0,0.0,0.0,0.0
5993,-0.14802376888692378,-0.139368362352252,0.0,0.0,0.0,0.0,0.0
5994,-0.1452348791062832,-0.13183929175138473,0.0,0.0,0.0,0.0,0.0
5995,-0.142752742767334,-0.13526157177984716,0.0,0.0,0.0,0.0,0.0
5996,-0.1402706064283848,-0.13868385180830956,0.0,0.0,0.0,0.0,0.0
5997,-0.13847844749689103,-0.137488304823637,0.0,0.0,0.0,0.0,0.0
5998,-0.13668628856539727,-0.13629275783896447,0.0,0.0,0.0,0.0,0.0
5999,-0.13595089688897133,-0.1364823780953884,0.0,0.0,0.0,0.0,0.0
0,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
1,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
2,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
3,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
4,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
5,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
6,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
7,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
8,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
9,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
10,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
11,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
12,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
13,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
14,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
15,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
16,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
17,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
18,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
19,-0.26022002547979356,-0.30139395743608477,0.0,0.0,0.0,0.0,0.0
20,-0.27342630475759505,-0.3147316247224808,0.0,0.0,0.0,0.0,0.0
21,-0.2754476249217987,-0.31672109216451644,0.0,0.0,0.0,0.0,0.0
22,-0.27746894508600234,-0.31871055960655215,0.0,0.0,0.0,0.0,0.0
23,-0.279954631626606,-0.3209476739168167,0.0,0.0,0.0,0.0,0.0
24,-0.2824403181672096,-0.3231847882270813,0.0,0.0,0.0,0.0,0.0
25,-0.2838205978274345,-0.32225127667188647,0.0,0.0,0.0,0.0,0.0
26,-0.28520087748765943,-0.3213177651166916,0.0,0.0,0.0,0.0,0.0
27,-0.28486404865980147,-0.31983146369457244,0.0,0.0,0.0,0.0,0.0
28,-0.2845272198319435,-0.3183451622724533,0.0,0.0,0.0,0.0,0.0
29,-0.28095643892884253,-0.3140831358730793,0.0,0.0,0.0,0.0,0.0
30,-0.27738565802574155,-0.3098211094737053,0.0,0.0,0.0,0.0,0.0
31,-0.27780953496694566,-0.30924443155527115,0.0,0.0,0.0,0.0,0.0
32,-0.2782334119081497,-0.308667753636837,0.0,0.0,0.0,0.0,0.0
33,-0.2779409036040306,-0.3056970193982124,0.0,0.0,0.0,0.0,0.0
34,-0.2776483952999115,-0.3027262851595879,0.0,0.0,0.0,0.0,0.0
35,-0.2863327242434025,-0.3039464011788368,0.0,0.0,0.0,0.0,0.0
36,-0.2950170531868935,-0.3051665171980858,0.0,0.0,0.0,0.0,0.0
37,-0.2955742940306664,-0.30539954006671904,0.0,0.0,0.0,0.0,0.0
38,-0.2961315348744392,-0.30563256293535235,0.0,0.0,0.0,0.0,0.0
39,-0.2988385483622551,-0.30886299908161163,0.0,0.0,0.0,0.0,0.0
40,-0.301545561850071,-0.3120934352278709,0.0,0.0,0.0,0.0,0.0
41,-0.2996408998966217,-0.3080559641122818,0.0,0.0,0.0,0.0,0.0
42,-0.29773623794317244,-0.30401849299669265,0.0,0.0,0.0,0.0,0.0
43,-0.296612349152565,-0.30294310599565505,0.0,0.0,0.0,0.0,0.0
44,-0.29548846036195753,-0.30186771899461745,0.0,0.0,0.0,0.0,0.0
45,-0.2943167001008987,-0.30349664837121965,0.0,0.0,0.0,0.0,0.0
46,-0.2931449398398399,-0.3051255777478218,0.0,0.0,0.0,0.0,0.0
47,-0.29246067851781843,-0.3052813604474068,0.0,0.0,0.0,0.0,0.0
48,-0.29177641719579694,-0.3054371431469917,0.0,0.0,0.0,0.0,0.0
49,-0.29456631913781167,-0.30813815370202063,0.0,0.0,0.0,0.0,0.0
50,-0.29735622107982634,-0.31083916425704955,0.0,0.0,0.0,0.0,0.0
51,-0.2954402521252632,-0.3104936331510544,0.0,0.0,0.0,0.0,0.0
52,-0.29352428317070006,-0.3101481020450592,0.0,0.0,0.0,0.0,0.0
53,-0.29451397657394407,-0.3113690584897995,0.0,0.0,0.0,0.0,0.0
54,-0.29550366997718813,-0.3125900149345398,0.0,0.0,0.0,0.0,0.0
55,-0.29407237470149994,-0.31360418498516085,0.0,0.0,0.0,0.0,0.0
56,-0.29264107942581175,-0.31461835503578184,0.0,0.0,0.0,0.0,0.0
57,-0.29185907542705536,-0.31565928757190703,0.0,0.0,0.0,0.0,0.0
58,-0.291077071428299,-0.3167002201080322,0.0,0.0,0.0,0.0,0.0
59,-0.2903018668293953,-0.31694851219654085,0.0,0.0,0.0,0.0,0.0
60,-0.2895266622304916,-0.3171968042850494,0.0,0.0,0.0,0.0,0.0
61,-0.28557937890291213,-0.3195703148841858,0.0,0.0,0.0,0.0,0.0
62,-0.28163209557533264,-0.3219438254833221,0.0,0.0,0.0,0.0,0.0
63,-0.2817190080881119,-0.3232178509235382,0.0,0.0,0.0,0.0,0.0
64,-0.2818059206008911,-0.32449187636375426,0.0,0.0,0.0,0.0,0.0
65,-0.2828610733151436,-0.3239440247416496,0.0,0.0,0.0,0.0,0.0
66,-0.28391622602939603,-0.323396173119545,0.0,0.0,0.0,0.0,0.0
67,-0.28518499433994293,-0.32291666865348817,0.0,0.0,0.0,0.0,0.0
68,-0.28645376265048983,-0.32243716418743135,0.0,0.0,0.0,0.0,0.0
69,-0.286246594786644,-0.3241994172334671,0.0,0.0,0.0,0.0,0.0
70,-0.28603942692279816,-0.32596167027950285,0.0,0.0,0.0,0.0,0.0
71,-0.28886559307575227,-0.32722830176353457,0.0,0.0,0.0,0.0,0.0
72,-0.2916917592287064,-0.32849493324756623,0.0,0.0,0.0,0.0,0.0
73,-0.29152785539627074,-0.32479940429329873,0.0,0.0,0.0,0.0,0.0
74,-0.29136395156383516,-0.32110387533903123,0.0,0.0,0.0,0.0,0.0
75,-0.2921535551548004,-0.3199330374598503,0.0,0.0,0.0,0.0,0.0
76,-0.2929431587457657,-0.3187621995806694,0.0,0.0,0.0,0.0,0.0
77,-0.29413461685180664,-0.3136503964662552,0.0,0.0,0.0,0.0,0.0
78,-0.2953260749578476,-0.308538593351841,0.0,0.0,0.0,0.0,0.0
79,-0.2944836184382439,-0.3041792199015617,0.0,0.0,0.0,0.0,0.0
80,-0.29364116191864015,-0.2998198464512825,0.0,0.0,0.0,0.0,0.0
81,-0.29916599541902544,-0.2990285351872444,0.0,0.0,0.0,0.0,0.0
82,-0.3046908289194107,-0.29823722392320634,0.0,0.0,0.0,0.0,0.0
83,-0.3043917968869209,-0.29590372294187545,0.0,0.0,0.0,0.0,0.0
84,-0.30409276485443115,-0.2935702219605446,0.0,0.0,0.0,0.0,0.0
85,-0.30433322489261627,-0.29228136986494063,0.0,0.0,0.0,0.0,0.0
86,-0.3045736849308014,-0.2909925177693367,0.0,0.0,0.0,0.0,0.0
87,-0.30460250079631807,-0.29017810374498365,0.0,0.0,0.0,0.0,0.0
88,-0.30463131666183474,-0.28936368972063065,0.0,0.0,0.0,0.0,0.0
89,-0.30595751404762267,-0.2891103431582451,0.0,0.0,0.0,0.0,0.0
90,-0.30728371143341066,-0.2888569965958595,0.0,0.0,0.0,0.0,0.0
91,-0.30620922446250914,-0.28853904753923415,0.0,0.0,0.0,0.0,0.0
92,-0.3051347374916077,-0.2882210984826088,0.0,0.0,0.0,0.0,0.0
93,-0.30557475686073304,-0.29358784332871435,0.0,0.0,0.0,0.0,0.0
94,-0.3060147762298584,-0.29895458817481996,0.0,0.0,0.0,0.0,0.0
95,-0.3060611948370934,-0.29830221831798553,0.0,0.0,0.0,0.0,0.0
96,-0.3061076134443283,-0.2976498484611511,0.0,0.0,0.0,0.0,0.0
97,-0.3044550150632858,-0.30262633562088015,0.0,0.0,0.0,0.0,0.0
98,-0.30280241668224334,-0.30760282278060913,0.0,0.0,0.0,0.0,0.0
99,-0.30418776273727416,-0.3111589431762695,0.0,0.0,0.0,0.0,0.0
100,-0.305573108792305,-0.3147150635719299,0.0,0.0,0.0,0.0,0.0
101,-0.30278491973876953,-0.3152127593755722,0.0,0.0,0.0,0.0,0.0
102,-0.2999967306852341,-0.3157104551792145,0.0,0.0,0.0,0.0,0.0
103,-0.3014571011066437,-0.3177892804145813,0.0,0.0,0.0,0.0,0.0
104,-0.30291747152805326,-0.3198681056499481,0.0,0.0,0.0,0.0,0.0
105,-0.3018358811736107,-0.32132271528244016,0.0,0.0,0.0,0.0,0.0
106,-0.3007542908191681,-0.3227773249149323,0.0,0.0,0.0,0.0,0.0
107,-0.30006998777389526,-0.3252741560339928,0.0,0.0,0.0,0.0,0.0
108,-0.2993856847286224,-0.3277709871530533,0.0,0.0,0.0,0.0,0.0
109,-0.2992186799645424,-0.32715982347726824,0.0,0.0,0.0,0.0,0.0
110,-0.29905167520046233,-0.3265486598014832,0.0,0.0,0.0,0.0,0.0
111,-0.29803076982498167,-0.3253761723637581,0.0,0.0,0.0,0.0,0.0
112,-0.29700986444950106,-0.324203684926033,0.0,0.0,0.0,0.0,0.0
113,-0.2970588743686676,-0.32400618493556976,0.0,0.0,0.0,0.0,0.0
114,-0.2971078842878342,-0.3238086849451065,0.0,0.0,0.0,0.0,0.0
115,-0.2964891105890274,-0.32351489663124083,0.0,0.0,0.0,0.0,0.0
116,-0.29587033689022063,-0.32322110831737516,0.0,0.0,0.0,0.0,0.0
117,-0.2960794910788536,-0.32114109992980955,0.0,0.0,0.0,0.0,0.0
118,-0.29628864526748655,-0.31906109154224394,0.0,0.0,0.0,0.0,0.0
119,-0.29561997056007383,-0.31659386605024337,0.0,0.0,0.0,0.0,0.0
120,-0.2949512958526611,-0.3141266405582428,0.0,0.0,0.0,0.0,0.0
121,-0.2970905601978302,-0.31550914943218233,0.0,0.0,0.0,0.0,0.0
122,-0.2992298245429993,-0.3168916583061218,0.0,0.0,0.0,0.0,0.0
123,-0.29808084964752196,-0.31636366844177244,0.0,0.0,0.0,0.0,0.0
124,-0.2969318747520447,-0.3158356785774231,0.0,0.0,0.0,0.0,0.0
125,-0.29901017993688583,-0.3153204470872879,0.0,0.0,0.0,0.0,0.0
126,-0.301088485121727,-0.3148052155971527,0.0,0.0,0.0,0.0,0.0
127,-0.3003735989332199,-0.3138906046748161,0.0,0.0,0.0,0.0,0.0
128,-0.29965871274471284,-0.31297599375247953,0.0,0.0,0.0,0.0,0.0
129,-0.2984375849366188,-0.3117340922355652,0.0,0.0,0.0,0.0,0.0
130,-0.2972164571285248,-0.3104921907186508,0.0,0.0,0.0,0.0,0.0
131,-0.2979519724845886,-0.3113577634096146,0.0,0.0,0.0,0.0,0.0
132,-0.29868748784065247,-0.3122233361005783,0.0,0.0,0.0,0.0,0.0
133,-0.2984237283468246,-0.31120709180831907,0.0,0.0,0.0,0.0,0.0
134,-0.29815996885299684,-0.31019084751605985,0.0,0.0,0.0,0.0,0.0
135,-0.2980349898338318,-0.31054523289203645,0.0,0.0,0.0,0.0,0.0
136,-0.2979100108146667,-0.310899618268013,0.0,0.0,0.0,0.0,0.0
137,-0.2960140615701675,-0.31069069504737856,0.0,0.0,0.0,0.0,0.0
138,-0.2941181123256683,-0.3104817718267441,0.0,0.0,0.0,0.0,0.0
139,-0.29232258051633836,-0.3107341557741165,0.0,0.0,0.0,0.0,0.0
140,-0.29052704870700835,-0.31098653972148893,0.0,0.0,0.0,0.0,0.0
141,-0.29063992351293566,-0.3088531196117401,0.0,0.0,0.0,0.0,0.0
142,-0.2907527983188629,-0.3067196995019913,0.0,0.0,0.0,0.0,0.0
143,-0.29014835208654405,-0.30625309646129606,0.0,0.0,0.0,0.0,0.0
144,-0.2895439058542252,-0.3057864934206009,0.0,0.0,0.0,0.0,0.0
145,-0.28889150470495223,-0.3066424340009689,0.0,0.0,0.0,0.0,0.0
146,-0.28823910355567933,-0.307498374581337,0.0,0.0,0.0,0.0,0.0
147,-0.2897466629743576,-0.3069296330213547,0.0,0.0,0.0,0.0,0.0
148,-0.2912542223930359,-0.30636089146137235,0.0,0.0,0.0,0.0,0.0
149,-0.2920649617910385,-0.3086028411984444,0.0,0.0,0.0,0.0,0.0
150,-0.29287570118904116,-0.31084479093551637,0.0,0.0,0.0,0.0,0.0
151,-0.29160492271184923,-0.3099235206842422,0.0,0.0,0.0,0.0,0.0
152,-0.2903341442346573,-0.30900225043296814,0.0,0.0,0.0,0.0,0.0
153,-0.2875977516174316,-0.3105434626340866,0.0,0.0,0.0,0.0,0.0
154,-0.284861359000206,-0.3120846748352051,0.0,0.0,0.0,0.0,0.0
155,-0.2856351926922798,-0.31165713667869566,0.0,0.0,0.0,0.0,0.0
156,-0.2864090263843536,-0.3112295985221863,0.0,0.0,0.0,0.0,0.0
157,-0.2893124297261238,-0.31257944703102114,0.0,0.0,0.0,0.0,0.0
158,-0.292215833067894,-0.31392929553985593,0.0,0.0,0.0,0.0,0.0
159,-0.2952802464365959,-0.3148253127932549,0.0,0.0,0.0,0.0,0.0
160,-0.29834465980529784,-0.31572133004665376,0.0,0.0,0.0,0.0,0.0
161,-0.2965553358197212,-0.31814791560173034,0.0,0.0,0.0,0.0,0.0
162,-0.2947660118341446,-0.32057450115680697,0.0,0.0,0.0,0.0,0.0
163,-0.293364642560482,-0.31915188431739805,0.0,0.0,0.0,0.0,0.0
164,-0.2919632732868195,-0.3177292674779892,0.0,0.0,0.0,0.0,0.0
165,-0.29166129976511,-0.31706633865833284,0.0,0.0,0.0,0.0,0.0
166,-0.29135932624340055,-0.31640340983867643,0.0,0.0,0.0,0.0,0.0
167,-0.28509033247828486,-0.3155751466751099,0.0,0.0,0.0,0.0,0.0
168,-0.2788213387131691,-0.3147468835115433,0.0,0.0,0.0,0.0,0.0
169,-0.27829514592885973,-0.31397074162960054,0.0,0.0,0.0,0.0,0.0
170,-0.2777689531445503,-0.3131945997476578,0.0,0.0,0.0,0.0,0.0
171,-0.27093860805034636,-0.31167642027139664,0.0,0.0,0.0,0.0,0.0
172,-0.2641082629561424,-0.3101582407951355,0.0,0.0,0.0,0.0,0.0
173,-0.2657553479075432,-0.30903960168361666,0.0,0.0,0.0,0.0,0.0
174,-0.26740243285894394,-0.3079209625720978,0.0,0.0,0.0,0.0,0.0
175,-0.26786440163850783,-0.30981674790382385,0.0,0.0,0.0,0.0,0.0
176,-0.2683263704180717,-0.3117125332355499,0.0,0.0,0.0,0.0,0.0
177,-0.266524563729763,-0.31247871816158296,0.0,0.0,0.0,0.0,0.0
178,-0.2647227570414543,-0.313244903087616,0.0,0.0,0.0,0.0,0.0
179,-0.26347877234220507,-0.3146968573331833,0.0,0.0,0.0,0.0,0.0
180,-0.26223478764295577,-0.31614881157875063,0.0,0.0,0.0,0.0,0.0
181,-0.26180198341608046,-0.31523564755916594,0.0,0.0,0.0,0.0,0.0
182,-0.26136917918920516,-0.3143224835395813,0.0,0.0,0.0,0.0,0.0
183,-0.26120137721300124,-0.3153926968574524,0.0,0.0,0.0,0.0,0.0
184,-0.2610335752367973,-0.31646291017532346,0.0,0.0,0.0,0.0,0.0
185,-0.26157801896333693,-0.316786153614521,0.0,0.0,0.0,0.0,0.0
186,-0.26212246268987655,-0.31710939705371854,0.0,0.0,0.0,0.0,0.0
187,-0.26555118188261984,-0.31685089468955996,0.0,0.0,0.0,0.0,0.0
188,-0.2689799010753632,-0.3165923923254013,0.0,0.0,0.0,0.0,0.0
189,-0.2683047205209732,-0.31392047703266146,0.0,0.0,0.0,0.0,0.0
190,-0.26762953996658323,-0.31124856173992155,0.0,0.0,0.0,0.0,0.0
191,-0.27422418594360354,-0.31344950795173643,0.0,0.0,0.0,0.0,0.0
192,-0.2808188319206238,-0.3156504541635513,0.0,0.0,0.0,0.0,0.0
193,-0.2800587326288223,-0.3141493186354637,0.0,0.0,0.0,0.0,0.0
194,-0.2792986333370209,-0.3126481831073761,0.0,0.0,0.0,0.0,0.0
195,-0.27866333425045015,-0.3096670627593994,0.0,0.0,0.0,0.0,0.0
196,-0.2780280351638794,-0.3066859424114227,0.0,0.0,0.0,0.0,0.0
197,-0.2799500450491905,-0.3057956755161285,0.0,0.0,0.0,0.0,0.0
198,-0.2818720549345016,-0.3049054086208344,0.0,0.0,0.0,0.0,0.0
199,-0.2816453740000725,-0.30469085872173307,0.0,0.0,0.0,0.0,0.0
200,-0.2814186930656433,-0.3044763088226318,0.0,0.0,0.0,0.0,0.0
201,-0.2812290459871292,-0.3012566059827805,0.0,0.0,0.0,0.0,0.0
202,-0.2810393989086151,-0.2980369031429291,0.0,0.0,0.0,0.0,0.0
203,-0.2834266200661659,-0.29876071214675903,0.0,0.0,0.0,0.0,0.0
204,-0.2858138412237167,-0.299484521150589,0.0,0.0,0.0,0.0,0.0
205,-0.2857361763715744,-0.29717771857976916,0.0,0.0,0.0,0.0,0.0
206,-0.28565851151943206,-0.29487091600894927,0.0,0.0,0.0,0.0,0.0
207,-0.2876007974147797,-0.29600239992141725,0.0,0.0,0.0,0.0,0.0
208,-0.28954308331012724,-0.29713388383388517,0.0,0.0,0.0,0.0,0.0
209,-0.2908041000366211,-0.300501874089241,0.0,0.0,0.0,0.0,0.0
210,-0.2920651167631149,-0.30386986434459684,0.0,0.0,0.0,0.0,0.0
211,-0.2941762998700142,-0.30257007777690886,0.0,0.0,0.0,0.0,0.0
212,-0.29628748297691343,-0.3012702912092209,0.0,0.0,0.0,0.0,0.0
213,-0.2952344104647636,-0.30346842259168627,0.0,0.0,0.0,0.0,0.0
214,-0.2941813379526138,-0.3056665539741516,0.0,0.0,0.0,0.0,0.0
215,-0.2921921879053116,-0.30724905133247377,0.0,0.0,0.0,0.0,0.0
216,-0.2902030378580093,-0.3088315486907959,0.0,0.0,0.0,0.0,0.0
217,-0.2850151725113392,-0.3102477163076401,0.0,0.0,0.0,0.0,0.0
218,-0.279827307164669,-0.31166388392448424,0.0,0.0,0.0,0.0,0.0
219,-0.2786491096019745,-0.3123898461461067,0.0,0.0,0.0,0.0,0.0
220,-0.2774709120392799,-0.3131158083677292,0.0,0.0,0.0,0.0,0.0
221,-0.27905611097812655,-0.31587302386760713,0.0,0.0,0.0,0.0,0.0
222,-0.2806413099169731,-0.318630239367485,0.0,0.0,0.0,0.0,0.0
223,-0.275483325868845,-0.3177512466907501,0.0,0.0,0.0,0.0,0.0
224,-0.2703253418207169,-0.3168722540140152,0.0,0.0,0.0,0.0,0.0
225,-0.26854162067174914,-0.31941641569137574,0.0,0.0,0.0,0.0,0.0
226,-0.2667578995227814,-0.3219605773687363,0.0,0.0,0.0,0.0,0.0
227,-0.2672437816858292,-0.3221717342734337,0.0,0.0,0.0,0.0,0.0
228,-0.267729663848877,-0.3223828911781311,0.0,0.0,0.0,0.0,0.0
229,-0.26319265738129616,-0.32125316858291625,0.0,0.0,0.0,0.0,0.0
230,-0.25865565091371534,-0.3201234459877014,0.0,0.0,0.0,0.0,0.0
231,-0.25797217190265653,-0.3195089131593704,0.0,0.0,0.0,0.0,0.0
232,-0.2572886928915977,-0.31889438033103945,0.0,0.0,0.0,0.0,0.0
233,-0.2573264941573143,-0.3181364744901657,0.0,0.0,0.0,0.0,0.0
234,-0.25736429542303085,-0.317378568649292,0.0,0.0,0.0,0.0,0.0
235,-0.25776944011449815,-0.31722895205020907,0.0,0.0,0.0,0.0,0.0
236,-0.25817458480596545,-0.3170793354511261,0.0,0.0,0.0,0.0,0.0
237,-0.2627295218408108,-0.3155693769454956,0.0,0.0,0.0,0.0,0.0
238,-0.2672844588756561,-0.3140594184398651,0.0,0.0,0.0,0.0,0.0
239,-0.26824927181005476,-0.313265660405159,0.0,0.0,0.0,0.0,0.0
240,-0.2692140847444534,-0.31247190237045286,0.0,0.0,0.0,0.0,0.0
241,-0.26830203682184217,-0.3103010967373848,0.0,0.0,0.0,0.0,0.0
242,-0.26738998889923093,-0.3081302911043167,0.0,0.0,0.0,0.0,0.0
243,-0.27104502245783807,-0.306258562207222,0.0,0.0,0.0,0.0,0.0
244,-0.27470005601644515,-0.3043868333101273,0.0,0.0,0.0,0.0,0.0
245,-0.27430544048547745,-0.3042863130569458,0.0,0.0,0.0,0.0,0.0
246,-0.27391082495450975,-0.30418579280376434,0.0,0.0,0.0,0.0,0.0
247,-0.27297637313604356,-0.30331671237945557,0.0,0.0,0.0,0.0,0.0
248,-0.2720419213175774,-0.3024476319551468,0.0,0.0,0.0,0.0,0.0
249,-0.27537567391991613,-0.2992160305380821,0.0,0.0,0.0,0.0,0.0
250,-0.27870942652225494,-0.29598442912101747,0.0,0.0,0.0,0.0,0.0
251,-0.2776464372873306,-0.29728931486606597,0.0,0.0,0.0,0.0,0.0
252,-0.2765834480524063,-0.2985942006111145,0.0,0.0,0.0,0.0,0.0
253,-0.2777461811900139,-0.29979700446128843,0.0,0.0,0.0,0.0,0.0
254,-0.27890891432762144,-0.3009998083114624,0.0,0.0,0.0,0.0,0.0
255,-0.28104489147663114,-0.2975672513246536,0.0,0.0,0.0,0.0,0.0
256,-0.28318086862564085,-0.29413469433784484,0.0,0.0,0.0,0.0,0.0
257,-0.2830122336745262,-0.29069247618317606,0.0,0.0,0.0,0.0,0.0
258,-0.2828435987234116,-0.28725025802850723,0.0,0.0,0.0,0.0,0.0
259,-0.28345674127340315,-0.2865094915032387,0.0,0.0,0.0,0.0,0.0
260,-0.28406988382339476,-0.2857687249779701,0.0,0.0,0.0,0.0,0.0
261,-0.28601757884025575,-0.2874882698059082,0.0,0.0,0.0,0.0,0.0
262,-0.2879652738571167,-0.28920781463384626,0.0,0.0,0.0,0.0,0.0
263,-0.28750631362199786,-0.2921339884400368,0.0,0.0,0.0,0.0,0.0
264,-0.287047353386879,-0.2950601622462273,0.0,0.0,0.0,0.0,0.0
265,-0.28748273104429245,-0.2944240584969521,0.0,0.0,0.0,0.0,0.0
266,-0.2879181087017059,-0.2937879547476768,0.0,0.0,0.0,0.0,0.0
267,-0.2869531914591789,-0.28679211959242823,0.0,0.0,0.0,0.0,0.0
268,-0.2859882742166519,-0.2797962844371796,0.0,0.0,0.0,0.0,0.0
269,-0.2858186364173889,-0.2833683416247368,0.0,0.0,0.0,0.0,0.0
270,-0.2856489986181259,-0.286940398812294,0.0,0.0,0.0,0.0,0.0
271,-0.2850557267665863,-0.2865323185920715,0.0,0.0,0.0,0.0,0.0
272,-0.2844624549150467,-0.2861242383718491,0.0,0.0,0.0,0.0,0.0
273,-0.2828956052660942,-0.2859157741069794,0.0,0.0,0.0,0.0,0.0
274,-0.2813287556171417,-0.2857073098421097,0.0,0.0,0.0,0.0,0.0
275,-0.2797896236181259,-0.2880822062492371,0.0,0.0,0.0,0.0,0.0
276,-0.2782504916191101,-0.29045710265636443,0.0,0.0,0.0,0.0,0.0
277,-0.2789264008402824,-0.29548107013106345,0.0,0.0,0.0,0.0,0.0
278,-0.27960231006145475,-0.30050503760576247,0.0,0.0,0.0,0.0,0.0
279,-0.27302826642990113,-0.2996884286403656,0.0,0.0,0.0,0.0,0.0
280,-0.26645422279834746,-0.29887181967496873,0.0,0.0,0.0,0.0,0.0
281,-0.26534404307603837,-0.29987595081329343,0.0,0.0,0.0,0.0,0.0
282,-0.2642338633537292,-0.3008800819516182,0.0,0.0,0.0,0.0,0.0
283,-0.2643488168716431,-0.3001571074128151,0.0,0.0,0.0,0.0,0.0
284,-0.2644637703895569,-0.299434132874012,0.0,0.0,0.0,0.0,0.0
285,-0.26448998153209685,-0.2985332652926445,0.0,0.0,0.0,0.0,0.0
286,-0.26451619267463683,-0.29763239771127703,0.0,0.0,0.0,0.0,0.0
287,-0.2647132784128189,-0.3069642148911953,0.0,0.0,0.0,0.0,0.0
288,-0.264910364151001,-0.31629603207111356,0.0,0.0,0.0,0.0,0.0
289,-0.26531347036361697,-0.3162807047367096,0.0,0.0,0.0,0.0,0.0
290,-0.26571657657623293,-0.3162653774023056,0.0,0.0,0.0,0.0,0.0
291,-0.2684053793549538,-0.31710406541824343,0.0,0.0,0.0,0.0,0.0
292,-0.27109418213367464,-0.3179427534341812,0.0,0.0,0.0,0.0,0.0
293,-0.2742072597146034,-0.31776829063892365,0.0,0.0,0.0,0.0,0.0
294,-0.27732033729553224,-0.3175938278436661,0.0,0.0,0.0,0.0,0.0
295,-0.27702087759971616,-0.3188395366072655,0.0,0.0,0.0,0.0,0.0
296,-0.27672141790390015,-0.32008524537086486,0.0,0.0,0.0,0.0,0.0
297,-0.2732978045940399,-0.31878980100154874,0.0,0.0,0.0,0.0,0.0
298,-0.26987419128417967,-0.3174943566322327,0.0,0.0,0.0,0.0,0.0
299,-0.27429900169372556,-0.3171140193939209,0.0,0.0,0.0,0.0,0.0
300,-0.27872381210327146,-0.31673368215560915,0.0,0.0,0.0,0.0,0.0
301,-0.2786439970135689,-0.3166911110281944,0.0,0.0,0.0,0.0,0.0
302,-0.2785641819238663,-0.31664853990077974,0.0,0.0,0.0,0.0,0.0
303,-0.28075734674930575,-0.3160253047943115,0.0,0.0,0.0,0.0,0.0
304,-0.28295051157474516,-0.31540206968784334,0.0,0.0,0.0,0.0,0.0
305,-0.2844004660844803,-0.31453745663166044,0.0,0.0,0.0,0.0,0.0
306,-0.2858504205942154,-0.3136728435754776,0.0,0.0,0.0,0.0,0.0
307,-0.28716845363378524,-0.3114863246679306,0.0,0.0,0.0,0.0,0.0
308,-0.2884864866733551,-0.30929980576038363,0.0,0.0,0.0,0.0,0.0
309,-0.28723251819610596,-0.3010589435696602,0.0,0.0,0.0,0.0,0.0
310,-0.28597854971885683,-0.2928180813789368,0.0,0.0,0.0,0.0,0.0
311,-0.2850313618779182,-0.2906089723110199,0.0,0.0,0.0,0.0,0.0
312,-0.28408417403697966,-0.288399863243103,0.0,0.0,0.0,0.0,0.0
313,-0.2816834062337875,-0.2886428952217102,0.0,0.0,0.0,0.0,0.0
314,-0.2792826384305954,-0.28888592720031736,0.0,0.0,0.0,0.0,0.0
315,-0.27967392802238467,-0.2876085117459297,0.0,0.0,0.0,0.0,0.0
